Q,H,Q_ssa,H_ssa
35377.76,35356.6,35393.78923823562,35367.77164077525
35389.61,35358.93,35397.74480084216,35370.91254295133
35409.61,35389.93,35401.015095123854,35373.32530167958
35427.01,35390.14,35403.37345928629,35374.63300917072
35432.46,35395.5,35404.60990586987,35374.85780800894
35436.18,35423.34,35404.60731787657,35373.94402719635
35436.18,35415.24,35403.32256380288,35371.605901917406
35434.42,35388.95,35400.6171244956,35367.96931273957
35391.16,35311.49,35396.704191383425,35363.4414903725
35400.45,35379.24,35392.22586877624,35359.03429682173
35383.39,35330.03,35387.07971376921,35353.98632055437
35346.75,35323.96,35381.564125635654,35348.91924593624
35339.93,35323.37,35376.269384630104,35343.93865778787
35333.34,35303.54,35371.36719782045,35339.03997930322
35338.89,35314.84,35366.97486309582,35334.417950503324
35349.0,35325.98,35363.007648788785,35329.901058598334
35357.67,35341.47,35359.29412855606,35325.28744689147
35373.91,35344.05,35355.66133219339,35320.34312187329
35373.91,35333.43,35351.7772430334,35314.92285608308
35397.14,35362.33,35347.47853109598,35309.09224112475
35385.85,35354.26,35342.31222731113,35302.42985693926
35371.48,35294.41,35336.28673238955,35294.97647374318
35304.24,35250.62,35329.46617484872,35287.36660376822
35269.01,35241.51,35322.51310239987,35280.0084771552
35279.04,35241.51,35315.68970194718,35272.92501853134
35274.35,35241.51,35308.736975856074,35266.02321060605
35345.17,35250.01,35301.526228400486,35259.13111247504
35266.0,35241.59,35292.84394616631,35251.93451185739
35285.0,35250.38,35283.57637440469,35244.28925382886
35320.89,35277.09,35273.38300354602,35235.90576515908
35284.94,35241.51,35261.724468545006,35226.19488446735
35267.95,35215.09,35249.10150584188,35215.49809982287
35233.79,35215.09,35235.80799294782,35203.932909061994
35221.46,35205.85,35222.40541453978,35191.4361566213
35219.99,35207.49,35209.20006608197,35178.17993723083
35198.25,35188.69,35196.382188753,35164.27807251746
35191.02,35164.48,35184.32404866504,35150.17265781035
35182.63,35162.31,35173.229201751885,35136.38228368147
35162.31,35109.6,35163.27003489734,35123.26074650843
35135.95,35083.28,35154.84182868708,35111.742156251064
35119.09,35062.45,35148.37462456567,35102.442141044296
35091.1,35062.45,35144.21036690087,35095.843431144065
35121.93,35062.45,35142.732532883325,35092.10317924893
35132.04,35056.98,35143.500600497726,35091.26934688547
35100.56,35030.7,35146.28746847766,35093.283660217785
35109.61,35047.02,35151.19559952619,35098.13713298946
35162.31,35104.12,35157.74226364678,35105.182569880046
35188.69,35153.22,35164.61129818513,35113.19021189822
35215.09,35170.01,35171.10138238013,35120.9570066727
35195.8,35145.02,35176.29357413303,35127.62266809412
35196.55,35109.6,35179.83387490545,35132.82787302212
35213.42,35188.52,35181.25824258845,35136.43439549747
35200.01,35180.19,35179.98731005833,35136.99592616189
35181.18,35148.63,35175.9636138983,35134.205930012744
35145.13,35121.48,35169.21606493573,35128.19612129186
35162.31,35109.6,35160.07694980151,35119.10702284451
35162.31,35145.2,35148.35440900726,35107.14181133621
35174.66,35121.48,35134.16865173945,35092.084794189184
35157.07,35123.44,35117.55933822367,35074.54177691134
35127.34,35056.98,35099.06902803556,35054.94373626228
35083.29,35041.88,35079.522867501786,35034.64741159689
35063.54,35030.7,35059.92045250602,35014.366820820505
35056.99,34978.2,35040.93918692711,34994.71725990028
34999.18,34925.78,35022.99500099788,34976.82164176608
34978.21,34925.78,35007.20233235838,34961.703371399824
34945.0,34925.78,34994.10129705035,34949.6300364661
34942.39,34905.43,34984.27263820834,34940.69185669029
34922.81,34905.43,34977.613899723256,34935.04980595561
34922.82,34905.43,34974.22581333509,34932.507784953465
34951.99,34905.43,34973.81288411955,34932.762289879734
34987.22,34921.79,34975.700856371346,34935.4910121771
34982.87,34939.14,34979.04246811793,34940.042684083484
34981.77,34943.54,34983.343138245335,34945.57099297982
35004.45,34933.89,34988.10371095821,34951.433956935754
35030.71,35004.14,34992.543670193336,34957.21966355651
35023.37,35000.81,34995.85454004522,34961.57316170797
35014.75,34999.78,34997.60273111437,34964.12001112062
35015.33,35000.01,34997.56053903998,34964.51651912224
35020.99,35004.91,34995.487821193405,34962.53182786633
35001.91,34944.27,34991.277596643034,34958.08146832954
35001.8,34947.54,34985.24137783215,34952.01112289717
35004.45,34967.04,34977.52556673244,34944.46733625453
34979.97,34927.16,34968.42853742725,34935.53211818761
34948.09,34908.59,34958.64693477549,34926.08909377342
34951.97,34913.04,34949.12115829693,34916.82538970731
34920.93,34913.56,34940.30402551208,34908.13063303948
34932.82,34905.43,34933.04534946696,34900.45090647761
34919.96,34899.6,34927.55227614869,34894.31749513794
34920.0,34899.6,34924.444145782196,34890.16371008465
34900.5,34847.3,34924.05980257193,34888.40422293696
34869.96,34843.22,34926.85123533169,34889.877952365656
34899.61,34860.0,34933.41691951854,34894.824435962386
34921.21,34894.5,34943.4592121825,34903.16573866375
34925.79,34893.82,34956.624544499784,34914.54358734059
34951.99,34918.17,34972.855728873605,34928.844450082506
35004.45,34918.16,34991.43897901923,34945.45210857175
35021.07,34933.06,35011.34635606515,34964.023592322876
35030.71,35012.07,35031.804463167755,34983.86354954844
35030.71,34987.22,35052.18922326356,35003.393185525914
35066.03,35016.94,35071.744394381996,35022.187423413954
35124.19,35048.79,35089.32951869313,35039.096720080575
35109.61,35056.67,35103.545328368986,35052.915711561334
35119.22,35085.0,35114.013975775466,35062.78718292334
35131.44,35098.25,35120.14486281162,35067.78430871137
35122.4,35098.26,35121.51588096187,35067.39409475577
35162.31,35100.58,35118.213173922224,35061.37751788907
35185.79,35113.55,35109.77588363437,35049.71937051939
35155.49,35122.31,35095.94157299682,35032.47641505341
35130.65,35030.7,35077.41197539138,35009.94351103841
35117.89,35063.58,35054.887993582306,34983.81578612286
35050.88,35004.44,35028.96858041955,34954.36200007885
35010.22,34922.35,35001.100440299044,34923.04391101069
34989.96,34821.17,34972.37995777227,34891.51202775908
34847.3,34795.07,34943.38573293913,34861.57344702873
34847.3,34768.98,34916.400549691425,34833.98315907703
34795.06,34716.86,34891.5934816472,34809.29138523299
34821.17,34716.86,34869.81500618239,34788.336983036446
34767.1,34716.86,34850.84364277082,34771.13870307784
34830.15,34716.8,34835.434767976134,34757.478407976494
34850.41,34777.94,34822.46151425681,34747.06822397603
34839.3,34798.28,34811.23934578602,34738.656618261746
34847.3,34799.94,34801.53332375276,34731.49151100998
34873.45,34804.03,34793.09055673591,34725.08870960139
34859.18,34725.82,34785.33448976498,34718.98558437852
34768.97,34716.86,34778.24702581982,34713.84714806798
34735.6,34690.83,34772.84348094243,34709.57154738913
34752.38,34690.83,34769.41406618495,34706.36235873392
34737.95,34690.83,34767.69644244098,34704.25376564367
34736.64,34664.82,34767.89184210366,34703.40202232307
34767.54,34716.85,34770.01564757386,34704.40544387439
34768.97,34678.9,34774.029087499424,34706.95426129637
34716.3,34691.01,34780.33731278602,34711.961416712234
34795.06,34688.74,34790.03049416685,34719.72424052468
34821.17,34751.87,34802.30790001481,34730.61938251681
34873.45,34811.09,34817.33602183394,34744.17205264121
34853.66,34751.87,34834.4954916259,34759.82472872514
34821.17,34729.03,34854.22839777766,34778.403357335046
34795.06,34738.79,34876.935587148306,34800.1957727916
34882.43,34787.49,34903.026390212995,34825.07845972332
34960.92,34870.0,34931.14728475457,34852.375938434474
34987.22,34894.68,34960.0602178273,34880.895282688194
34959.35,34908.59,34989.27291269965,34910.156842706645
34971.63,34934.78,35019.009546268455,34939.87473295412
35004.45,34939.6,35048.95812132113,34969.63819501016
35083.29,34994.72,35078.62875697613,34999.36098948201
35118.67,35054.36,35106.91753343283,35028.223591233516
35135.95,35066.03,35133.27980316648,35055.330980910854
35216.46,35085.01,35157.30249355103,35080.31595874281
35320.89,35171.39,35177.84711622008,35102.85936175415
35234.32,35162.31,35193.576269417856,35121.88995896994
35209.87,35148.34,35205.64098671841,35137.44576187396
35192.26,35139.22,35214.503380561335,35149.799178018045
35208.98,35168.01,35220.6759413231,35159.1612970487
35176.51,35135.95,35224.05470347534,35165.297151212384
35215.09,35170.0,35225.37962073523,35168.76444782221
35224.19,35197.72,35224.42016876296,35169.43226929655
35241.51,35202.47,35221.51886257666,35167.420190810306
35241.51,35169.53,35216.92707900031,35163.11521664643
35215.09,35166.14,35211.11824228352,35157.34544922057
35215.08,35170.0,35204.73361629108,35150.57012955759
35215.08,35175.96,35197.9189311863,35143.103626481374
35204.71,35135.95,35190.994802361594,35135.260553474545
35176.08,35092.34,35184.46385721198,35127.91833208704
35135.95,35066.03,35178.94544657136,35121.92452601137
35162.31,35073.6,35175.107866023616,35117.87716892442
35147.38,35104.54,35172.581033383656,35115.81433761696
35162.31,35141.66,35171.596392502506,35115.47068479153
35162.31,35092.34,35172.03242624677,35116.44361656442
35124.08,35094.18,35173.76382520762,35119.29263866233
35162.31,35122.95,35177.124643970696,35123.86380655458
35188.69,35118.67,35181.71926474089,35129.72213039915
35215.09,35118.67,35187.155846400914,35136.815072629994
35224.19,35171.96,35192.934627930306,35144.943471951614
35217.1,35176.27,35198.7382629433,35153.16325135548
35217.43,35176.29,35204.56106555504,35161.356705779406
35210.25,35186.31,35210.26534603077,35169.204406159355
35209.98,35183.83,35215.86578828986,35176.49677432983
35204.25,35176.29,35221.36791821656,35183.16772746015
35185.64,35157.03,35226.80190239053,35189.276099732044
35245.82,35180.81,35232.498239184744,35195.10688955536
35243.92,35218.3,35237.73106091841,35200.409606408095
35250.61,35215.42,35242.57494452352,35204.84769872522
35257.95,35216.57,35247.01852967477,35208.53601478986
35267.95,35220.18,35251.07501128254,35211.63692922799
35277.06,35240.68,35254.778706777164,35214.24215884012
35277.06,35210.77,35258.00370085255,35216.156784879204
35241.51,35213.63,35260.89890945263,35217.78004259397
35241.51,35213.33,35263.91562609351,35219.08644713541
35241.51,35207.17,35266.96932675205,35220.10924492654
35241.51,35217.89,35270.037774871234,35220.862138567536
35241.51,35188.69,35272.968306969626,35221.09361033918
35277.06,35211.56,35275.587527901385,35221.18057469669
35300.18,35271.16,35277.22637167145,35220.71425029225
35320.89,35162.31,35277.41140024331,35218.80100640242
35300.0,35272.13,35275.81950581896,35216.66222201605
35298.83,35215.09,35272.73317816608,35212.91503712183
35261.81,35227.48,35268.25667716727,35208.29195632429
35286.82,35249.62,35262.98810535313,35202.70588184155
35274.81,35188.69,35256.75609008549,35196.03387495762
35241.51,35188.69,35249.82809249062,35189.21849154711
35241.51,35162.31,35242.78854820717,35182.51011790468
35241.51,35216.85,35235.99436764002,35176.44853656494
35241.51,35162.31,35229.81379674432,35170.716577395855
35215.09,35145.02,35224.6086232536,35166.2981938641
35215.09,35145.02,35220.96429397903,35163.734654924876
35165.47,35135.95,35219.11785108273,35163.276828002876
35176.02,35130.18,35220.09739477616,35165.30014348136
35211.41,35150.0,35224.020485857196,35169.98474612037
35224.19,35174.35,35230.42423512838,35177.09028441391
35218.0,35201.01,35239.02544527779,35186.22381387727
35229.43,35116.19,35249.68136078408,35196.8086170575
35250.61,35188.69,35261.8963495087,35209.54666161881
35285.79,35242.5,35274.946789174595,35223.143343540214
35294.41,35255.77,35287.862321327986,35236.462655285555
35303.53,35285.17,35300.05792006183,35248.98178218813
35303.53,35259.25,35311.01405301062,35259.84089805525
35320.89,35290.0,35320.44149484484,35269.021212380045
35330.02,35306.94,35327.88722225908,35275.93098072248
35405.73,35309.01,35333.07801824459,35280.25059575377
35409.61,35273.14,35335.01806989373,35282.05282900153
35376.7,35323.32,35333.915043755216,35282.0574165456
35344.92,35310.09,35330.755093433574,35280.100887255976
35320.43,35303.54,35326.48515469568,35276.77027998951
35356.53,35290.01,35322.02733690108,35272.790154543
35363.9,35276.41,35317.49426072582,35268.94828632115
35282.45,35241.51,35313.357629272745,35265.988039384036
35244.3,35222.13,35311.32753268013,35264.89946835776
35245.05,35215.09,35312.403702191805,35266.35142993142
35253.37,35215.09,35316.839538002714,35270.698010208886
35267.95,35237.29,35324.570484921,35278.03748476609
35294.41,35260.0,35335.37812517004,35288.03179964821
35303.53,35277.0,35348.701257062254,35300.27491996489
35342.3,35293.83,35364.135531621665,35314.15909994
35373.91,35331.73,35380.68602219383,35329.03110273348
35427.01,35331.73,35397.50588215943,35344.0078155561
35436.18,35406.97,35413.34010142383,35358.568032731564
35489.38,35410.04,35427.50851354528,35371.360706888656
35503.8,35442.47,35438.93924193893,35381.92765140917
35533.45,35477.14,35447.139658587526,35389.59496934776
35538.2,35400.45,35451.36605816873,35393.79027256069
35440.0,35373.91,35451.569303250406,35395.4727803618
35427.01,35397.84,35449.23196752604,35395.00040656737
35410.41,35387.68,35444.77413341107,35392.300908425204
35427.01,35385.71,35438.73817231241,35387.74362194082
35427.4,35393.58,35431.16161641501,35381.71015635586
35427.39,35356.54,35422.413218033034,35374.487181936325
35382.27,35351.66,35412.989818440896,35366.911305666246
35363.85,35347.39,35403.832420224,35359.53983864753
35400.45,35347.39,35395.659820851055,35352.66755463218
35400.45,35352.28,35388.24047796534,35346.52183607127
35400.45,35350.83,35381.724881861854,35341.18387541207
35364.82,35339.84,35376.31576249509,35336.75778809323
35370.36,35330.03,35372.50756831308,35333.42860256503
35339.5,35294.41,35370.094480119835,35331.306631941
35361.95,35318.19,35369.43277074673,35330.76700549893
35409.61,35336.89,35370.025984359396,35331.41041596847
35360.46,35330.42,35371.11258339132,35332.855374866405
35349.29,35326.32,35373.31884601027,35335.08238738325
35373.91,35341.92,35376.721327872634,35338.04402543395
35356.49,35320.89,35380.834616251916,35341.46006406899
35373.91,35337.94,35385.766738207196,35345.5581132005
35392.87,35349.11,35391.33740708534,35350.039884792124
35399.0,35382.74,35397.224553888605,35354.62679031656
35407.76,35373.44,35403.18353955791,35358.79364927529
35407.76,35385.15,35408.89507837388,35362.5345047176
35432.51,35404.34,35414.08887160229,35365.61919172672
35489.38,35294.41,35418.3937898153,35367.79294146173
35406.49,35374.77,35421.02949932748,35370.324077867015
35406.49,35374.77,35423.091152250454,35372.22568564338
35427.01,35374.77,35424.493796168004,35373.507106969155
35374.77,35374.77,35424.96872258914,35374.20693183254
35412.45,35374.77,35425.27328450103,35374.43071420617
35460.73,35387.45,35425.05160731226,35374.39087044074
35445.33,35374.77,35423.66913911179,35374.00152884368
35462.77,35409.62,35421.48362920616,35373.542275792206
35468.81,35383.07,35418.14836991314,35372.76272109492
35389.71,35373.91,35413.790478049785,35371.9778855153
35373.91,35347.39,35409.769740310636,35371.379235456654
35381.72,35343.6,35406.42581917587,35371.289524316
35395.52,35358.28,35403.692588204976,35371.75764525692
35394.65,35356.96,35401.39071644816,35372.549923155864
35364.15,35353.69,35399.44786268321,35373.49043552939
35384.0,35364.6,35398.11765632688,35374.4292189018
35389.35,35384.65,35397.16145760655,35375.07861853835
35453.59,35389.05,35396.52021818877,35375.12975360297
35399.92,35391.41,35395.33662622771,35374.4781140413
35400.0,35398.24,35394.28566920476,35373.06499807715
35400.0,35400.0,35393.21163626228,35370.90734069971
35398.57,35396.24,35392.280324203566,35367.95458605975
35399.19,35390.51,35391.67662955206,35364.41289812781
35391.26,35368.13,35391.381706696186,35360.57868905124
35369.54,35294.41,35391.66510114713,35356.931653106854
35389.55,35364.92,35392.73792310321,35354.58467242739
35380.17,35376.01,35394.33262973524,35352.891153403274
35471.76,35277.07,35396.639532618436,35352.0433444659
35378.01,35348.25,35398.559224876866,35353.34837262503
35351.27,35337.01,35401.35689825056,35356.08283851442
35364.91,35349.01,35405.468198717106,35360.3612968634
35369.02,35321.62,35410.62570108019,35365.96841430059
