Q,H,Q_ssa,H_ssa
35304.87,35278.24,35340.534698744945,35303.98670519171
35318.86,35295.54,35334.84996833155,35300.29030205188
35335.83,35316.87,35330.14407852492,35297.07664479919
35362.34,35334.87,35326.38947783113,35294.15400232549
35342.41,35288.02,35323.43521801802,35291.428540417706
35317.09,35289.18,35321.631831684565,35289.57116139383
35320.89,35299.49,35321.38228284082,35288.60387902245
35315.92,35287.96,35322.68015373775,35288.53327182617
35320.89,35286.95,35325.65036443617,35289.592480661566
35294.41,35268.35,35330.338288293526,35291.91093100192
35294.41,35277.92,35337.196873364504,35295.9400536954
35299.99,35276.78,35346.2439842368,35301.63098267121
35326.6,35282.19,35357.329156224325,35309.03591946327
35378.16,35290.83,35369.85408210811,35318.03528413839
35392.18,35350.01,35382.87436684415,35328.482588834486
35393.99,35304.11,35396.059764905855,35339.522294993134
35440.41,35340.94,35409.093746561295,35351.51561761413
35475.13,35394.0,35421.144214103886,35363.746050911
35472.22,35423.32,35431.50390114568,35375.20855604871
35435.69,35395.67,35439.97957978563,35385.283555129296
35453.59,35398.23,35447.11601947687,35394.27361608355
35432.62,35387.62,35452.627605254886,35401.94289630858
35443.62,35410.01,35456.72990595114,35408.29752347782
35433.46,35401.53,35459.30820591762,35412.95022491388
35465.09,35416.7,35460.5040337481,35416.023753002344
35475.98,35461.72,35460.10725125318,35417.465789553404
35506.81,35447.14,35458.14579144936,35416.800386234674
35506.8,35454.51,35454.398472504065,35414.39979555465
35461.2,35436.43,35449.032982135745,35410.37349900474
35448.03,35389.84,35442.818336211225,35405.21581724234
35407.44,35384.5,35436.260872463696,35399.800434293946
35389.05,35362.99,35430.083263286906,35394.42267784251
35386.98,35353.2,35424.70294976206,35389.53361857115
35400.1,35359.37,35420.151467933836,35385.33871812198
35400.45,35348.18,35416.23243832753,35381.838777570614
35425.42,35388.35,35412.74162490676,35379.07196059879
35401.01,35374.2,35409.37123931448,35376.49768278075
35409.99,35392.14,35406.2830490716,35374.05275261566
35435.29,35394.0,35403.23355261532,35371.28436510281
35394.0,35354.23,35399.83179721399,35368.05707813939
35406.35,35380.01,35396.62681759219,35364.83389426134
35415.42,35374.3,35393.46520600685,35361.164951148974
35390.0,35372.83,35390.166562986284,35357.03031478738
35400.0,35352.4,35386.94976475941,35352.35508553606
35360.58,35347.39,35383.583355861345,35347.33643704623
35368.51,35347.39,35380.48857624603,35341.99857997861
35349.95,35325.01,35377.41171869192,35336.26685818506
35371.79,35338.05,35374.49334130749,35330.47408700891
35400.45,35320.89,35371.326083384316,35324.436722054255
35359.67,35314.44,35367.4428709167,35318.35921953441
35364.1,35294.41,35363.23201321257,35312.31143797669
35337.69,35294.41,35358.48447956563,35306.38021944328
35347.39,35302.34,35353.44843411979,35300.4726545467
35316.21,35267.95,35347.81125629563,35294.3868173934
35396.3,35269.5,35341.7662979337,35288.410745722664
35341.3,35276.99,35334.082292230545,35282.299321390055
35347.39,35316.84,35325.3290397546,35275.67672038228
35335.17,35314.06,35315.329174996645,35267.843677439974
35320.89,35267.95,35304.09942794299,35258.611820619655
35320.89,35252.71,35291.75581948402,35248.49944734493
35249.4,35241.51,35278.43016223999,35237.695579486564
35253.0,35241.51,35265.10157831072,35226.26828479722
35254.29,35215.09,35251.76450899388,35214.220261496106
35252.05,35215.09,35238.522607870415,35201.98143475229
35216.71,35188.69,35225.39440728684,35189.63696663706
35215.09,35162.31,35212.97040700452,35177.621856453596
35172.43,35135.95,35201.290098326135,35166.28953496929
35157.85,35122.24,35191.02522568534,35156.11686948027
35163.15,35130.17,35182.38507950497,35147.35199424568
35177.94,35137.67,35175.25890403153,35139.96261334516
35199.99,35178.09,35169.47751297033,35133.869354549744
35172.17,35155.86,35164.74310555082,35128.671855186425
35162.95,35109.6,35161.51698118379,35124.68621506961
35166.5,35083.28,35159.80383227225,35122.42689511489
35141.65,35108.64,35159.571284011065,35122.2678655132
35135.95,35116.69,35160.922784065006,35123.83423355094
35151.77,35122.82,35164.01642503436,35127.0014849176
35181.82,35151.86,35168.568919078825,35131.55293375575
35182.23,35129.5,35174.08909566621,35137.057355421784
35160.0,35128.94,35180.46450530527,35143.69366126929
35171.95,35140.16,35187.803219163994,35151.258258729154
35175.97,35155.58,35195.872654813975,35159.39562881135
35175.67,35143.13,35204.32152364893,35167.60693595267
35215.09,35161.91,35212.90388854984,35175.782490974976
35234.65,35172.8,35220.71386011172,35183.30637527432
35251.65,35219.96,35227.1552449659,35189.70380169863
35248.51,35211.08,35231.63109439188,35194.00821976905
35239.49,35202.01,35233.99923980835,35196.09720370068
35241.51,35214.53,35234.14496281556,35195.85764010775
35261.49,35236.21,35231.91365037051,35192.91464441935
35243.87,35187.28,35226.869911074304,35186.88993783527
35209.71,35177.92,35219.13791574339,35178.30221879639
35239.6,35215.09,35209.16747138432,35167.364640237545
35220.0,35198.58,35196.60739877058,35153.73006360809
35221.2,35170.01,35181.770127805954,35137.75603495181
35176.55,35109.6,35164.682777768176,35119.804714574246
35137.46,35083.28,35146.07256105698,35100.80397288261
35109.61,35030.7,35126.575920090545,35081.189383749756
35083.29,35034.86,35106.69651818175,35061.78343824856
35075.0,35034.9,35086.93048122361,35042.7002283668
35044.98,35004.44,35067.62710663842,35024.08333892782
35038.98,34992.73,35049.2403799279,35006.3718035123
34993.27,34978.2,35031.855530474815,34989.653442298935
35004.45,34978.2,35016.088335756795,34974.112467862775
35020.08,34978.92,35001.654956711376,34959.619960637836
35028.33,34989.9,34988.221202211804,34946.165722044854
34997.69,34951.98,34975.567445696906,34933.39793102267
34990.22,34925.78,34964.03285567696,34921.7791646464
34930.61,34912.4,34953.68179626755,34911.641116157014
34915.74,34873.77,34945.16601964256,34903.00665730446
34904.95,34873.44,34938.47893500529,34896.16597230315
34919.26,34850.2,34933.60138155708,34891.02526713936
34899.61,34847.3,34930.16146474104,34887.751299348114
34899.61,34847.3,34928.14678806001,34886.10281481317
34948.2,34905.04,34927.38166045356,34886.02338498577
34950.98,34902.4,34927.16050378546,34886.65608103769
34953.78,34928.99,34927.39665820645,34887.95463963246
34938.53,34908.66,34927.95428225538,34889.3917264598
34944.17,34903.08,34928.96869501463,34891.13143917916
34906.02,34875.3,34930.209128612514,34893.080047151576
34919.61,34875.96,34932.111095005144,34895.40726325404
34938.0,34912.69,34934.31091848853,34897.944449248935
34939.22,34912.87,34936.37822979683,34900.028006778164
34944.49,34930.0,34938.16425746673,34901.51707001403
34947.61,34873.44,34939.36761315255,34901.984105151576
34939.15,34909.26,34939.76426007802,34902.04368697405
34932.83,34893.16,34939.319553642694,34901.08559061292
34906.04,34852.38,34938.109813277515,34899.31310372316
34925.79,34880.08,34936.50460692082,34897.281682515015
34939.2,34922.95,34934.367506455856,34894.67884147147
34951.99,34933.18,34931.523952042495,34891.07283078255
34971.76,34921.95,34927.893836299874,34886.412834709554
34978.21,34940.54,34923.26357202739,34881.00950338757
34978.21,34878.15,34917.70892089146,34874.78756083522
34895.3,34847.3,34911.40124779668,34868.753466390095
34874.64,34847.3,34905.60914332349,34863.464560146545
34878.98,34857.79,34900.8385219001,34859.16446518221
34860.01,34847.3,34897.15101370548,34855.916889255284
34882.65,34821.17,34895.02838030991,34854.113867255786
34847.3,34821.36,34894.27338372225,34854.23236681171
34879.28,34831.57,34895.5373324599,34856.37058291237
34882.22,34839.42,34898.46761720285,34860.51824420128
34899.61,34841.3,34903.0985131517,34866.55423057285
34919.34,34874.98,34909.224508473686,34874.45433824947
34925.79,34884.91,34916.54786800452,34883.650008978635
34946.24,34911.86,34924.95282651089,34894.02547222447
34951.99,34929.46,34934.04377730766,34904.9817807103
34949.11,34934.59,34943.65670050176,34916.13687206919
34943.0,34935.56,34953.72723967717,34927.340009519816
34971.76,34937.17,34964.29570854262,34938.37498394504
34965.5,34945.54,34974.84853815348,34949.05015870225
34978.21,34957.4,34985.431613868335,34959.22277962875
34988.83,34965.0,34995.74166240427,34968.74259854462
34998.0,34983.0,35005.62214531778,34977.48364790133
34998.0,34978.2,35014.99027900568,34985.427511201924
35004.12,34993.01,35024.02293862914,34992.79043892192
35057.25,34998.0,35032.80964941726,34999.50657965508
35057.25,34998.0,35040.669525925994,35005.606941369064
35081.25,35031.95,35047.610493360095,35011.23480850917
35094.34,35067.32,35053.24862068216,35016.08618862426
35078.52,35024.26,35057.61910299448,35019.73227474895
35045.99,35004.44,35060.889191388764,35022.793576645636
35037.83,34998.0,35063.53498588895,35025.468950593226
35040.6,35017.58,35065.641074691186,35027.77494891352
35030.71,34997.12,35067.13503064656,35029.413598723906
35068.2,35030.71,35068.21225309986,35030.55320737659
35076.83,35046.67,35068.346721035334,35030.67891641997
35109.61,35034.26,35067.4621835231,35029.58863554609
35063.67,35046.59,35065.203924455884,35027.443561747226
35075.36,35051.64,35062.3850210084,35024.1642305107
35052.06,35027.48,35059.0031368398,35019.84265403492
35083.29,35033.21,35055.62230882415,35015.01029503031
35076.72,35055.64,35052.09766796176,35009.87916692474
35064.32,35016.78,35048.76526684678,35004.45524207702
35067.37,34998.0,35046.12498281665,34999.64167748834
35009.75,34978.2,35044.40752225266,34996.05260526677
35000.0,34973.96,35044.65416631653,34994.25387883496
35030.71,34956.35,35046.9829431616,34994.523144929364
35056.99,34951.98,35051.100626466556,34997.22940933332
35001.58,34974.4,35056.68164884903,35002.52591425912
35030.71,34959.03,35064.51537910798,35010.09730754409
35045.71,35000.01,35074.20695247704,35020.16612231307
35076.83,35045.48,35085.41203379795,35032.077440594796
35108.98,35024.26,35097.56241683154,35044.944374809886
35105.44,35070.23,35110.00481395763,35058.75090924835
35135.95,35095.07,35122.697205858785,35072.70688286557
35162.31,35092.06,35134.96337001189,35086.14585439181
35188.69,35129.5,35146.24480610658,35098.87548624998
35188.69,35152.41,35156.05368266658,35110.218232738225
35192.13,35158.73,35164.45759186189,35119.815997601545
35198.0,35156.99,35171.498266132934,35127.690681194996
35178.14,35145.2,35177.302195279015,35134.02873029518
35188.69,35157.77,35182.27375731565,35139.18408699346
35158.01,35114.23,35186.5812495737,35143.22288459921
35162.31,35109.67,35190.8935509802,35147.06569595431
35150.01,35116.01,35195.39338868825,35151.10367200709
35208.63,35142.01,35200.54348549152,35155.53834466418
35208.63,35175.01,35205.710050973845,35160.22461584006
35208.63,35156.84,35210.91625627111,35164.900445557185
35194.27,35158.08,35216.19963843771,35169.87983502929
35193.37,35153.49,35221.86563387703,35175.15253173467
35247.04,35157.54,35227.80595101554,35180.74536439675
35247.87,35215.91,35233.137310658945,35186.54111929099
35264.01,35215.91,35237.65125405393,35191.447028866365
35223.96,35182.24,35240.973470404824,35195.40359940985
35239.31,35210.38,35243.58963971005,35198.63502900411
35267.95,35208.51,35245.08204271717,35200.65473197886
35267.74,35245.03,35245.10443241363,35201.44157348011
35277.45,35235.06,35243.68384579768,35200.46527526752
35256.21,35188.69,35240.787149349744,35197.9071094226
35241.51,35188.69,35236.8841946662,35194.52674999772
35241.51,35188.69,35232.36631795414,35190.52769398659
35203.97,35182.24,35227.51038205612,35186.1632165546
35213.62,35181.76,35223.06378563261,35181.73620338504
35205.84,35167.45,35219.14179388548,35177.58918341657
35207.1,35165.82,35215.97072580626,35174.09582966596
35200.07,35170.14,35213.660324056844,35171.47204213991
35205.81,35162.31,35212.271170664004,35169.68610337168
35189.47,35166.42,35211.76126517722,35168.897124224146
35188.69,35150.45,35212.37242023138,35169.06739557393
35197.7,35158.65,35214.08597059721,35170.42515615269
35215.09,35109.6,35216.67866445092,35172.7656911298
35233.21,35203.21,35219.741858842564,35176.69786861968
35234.1,35183.99,35222.934501097036,35180.83647813102
35231.65,35200.12,35226.25734612596,35185.44076286645
35287.95,35200.01,35229.79699235908,35190.3265210222
35234.99,35205.11,35232.83723187114,35195.52221904492
35229.87,35212.18,35236.13398557006,35200.892775209075
35241.51,35216.06,35239.70367674819,35206.16265110824
35232.96,35213.74,35243.13321226902,35211.12228340304
35237.47,35213.2,35246.52366646721,35215.655876044926
35230.6,35210.01,35249.600518160674,35219.43735500365
35217.33,35210.31,35252.218919977,35222.19598556846
35225.94,35188.69,35254.33441626405,35223.59854203125
35246.53,35207.0,35255.437858870224,35223.54036896986
35254.32,35188.69,35254.930886415576,35221.453179411714
35258.69,35230.13,35252.403081906414,35217.312529808514
35263.57,35219.06,35247.554034145134,35210.31325939358
35257.32,35247.29,35240.13390712646,35200.54640681328
35267.95,35236.85,35230.21019479054,35187.64362529465
35280.41,35259.8,35217.58740784985,35171.82561788976
35267.01,35225.75,35202.16435944946,35152.91300350001
35264.62,35199.99,35184.27234180712,35131.75759358027
35195.9,35135.95,35164.1927003795,35108.94952077603
35165.92,35083.28,35143.14564291692,35085.831225526075
35083.28,34978.2,35121.93676577626,35063.480305416924
35004.45,34951.98,35101.96323843648,35043.7106378382
34993.19,34951.98,35084.73879966908,35027.22633965274
35056.99,34951.98,35070.68672342036,35014.2967596265
34998.97,34951.98,35059.09569395032,35005.05289255076
35021.95,34989.66,35050.849797273135,34999.55855934729
35021.58,34990.51,35045.605629625956,34997.213371885024
35030.71,34992.38,35043.33754038003,34997.8458180027
35066.77,35030.71,35043.83044671664,35001.198579375945
35076.83,35047.04,35046.44906772845,35006.53355866096
35083.29,35042.28,35050.79426589855,35013.2766950427
35088.06,35064.33,35056.51793482562,35021.204712649196
35085.43,35031.1,35063.28544889425,35029.61533381519
35058.57,35004.44,35070.863399585025,35038.6572998299
35079.6,35036.07,35079.3353632787,35048.33565817371
35075.65,35071.85,35088.215479567676,35058.1389099778
35075.79,35059.5,35097.29211951456,35067.43387719675
35073.24,35054.52,35106.280101502234,35076.3538443543
35109.61,35057.1,35115.00796918523,35084.68105859804
35109.61,35098.01,35122.867796595,35092.44538517664
35129.49,35108.67,35129.7432936894,35099.04141086143
35147.05,35116.74,35135.473679432835,35104.34558470567
35162.31,35124.79,35140.185886642736,35108.424478028246
35171.3,35139.37,35143.99025732999,35111.268157792045
35188.19,35129.5,35147.01700591939,35112.94640790323
35208.63,35150.56,35149.511109527426,35113.91365187046
35194.43,35145.97,35151.5842698824,35114.211424798144
35179.34,35129.5,35153.730435086596,35114.331720042064
35140.57,35114.01,35156.52650229189,35114.78418431215
35135.64,35109.6,35160.928188971855,35116.1929389337
35131.12,35093.13,35167.37162462003,35119.02916902693
35131.23,35106.08,35176.34191851179,35124.08883611801
35134.08,35114.41,35188.227230735116,35131.57814182225
35160.36,35135.95,35203.25106626308,35141.784802985145
35135.01,35083.28,35221.30675654056,35154.76381021062
35162.31,35076.84,35242.70224276101,35171.26625607198
35241.51,35079.49,35266.98519547692,35191.29720594803
35287.95,35241.51,35292.87108403828,35214.72646384273
35373.91,35241.51,35319.40595209904,35239.16695855521
35453.59,35314.44,35344.94350555757,35264.21912507304
35500.35,35409.29,35368.02556896314,35288.47330806493
35447.14,35347.39,35387.708036002696,35310.331041065314
35401.86,35367.46,35404.46303807573,35330.247441341955
35368.6,35340.94,35418.723794914935,35347.63173000326
35373.11,35326.99,35430.63927735433,35362.68115588288
35368.82,35334.44,35440.06840417952,35375.2746959296
35453.59,35341.59,35447.07769563495,35385.163950951915
35494.6,35448.12,35450.59377510462,35392.47997499193
35480.19,35447.14,35450.538542240465,35396.11343688867
35512.15,35465.83,35447.67345218343,35396.23231620976
35490.51,35400.45,35442.03935541178,35392.89140374085
35453.59,35400.45,35434.41598673827,35387.36723771147
35443.49,35400.45,35425.816743078525,35380.04459239114
35401.04,35351.79,35416.70400015203,35371.458440497845
